VendorID	tpep_pickup_datetime	tpep_dropoff_datetime	passenger_count	trip_distance	RatecodeID	store_and_fwd_flag	PULocationID	DOLocationID	payment_type	fare_amount	extra	mta_tax	tip_amount	tolls_amount	improvement_surcharge	total_amount
1	2018-01-01 00:59:17	2018-01-01 01:04:52	1	1.4	1	N	141	75	1	6.5	0.5	0.5	1.55	0.0	0.3	9.35
2	2018-01-01 00:59:18	2018-01-01 01:09:16	1	1.44	1	N	107	68	2	8.5	0.5	0.5	0.0	0.0	0.3	9.8
2	2018-01-01 00:59:18	2018-01-01 01:25:33	1	8.96	1	N	238	45	1	28.5	0.5	0.5	7.45	0.0	0.3	37.25
2	2018-01-01 00:59:18	2018-01-01 01:01:52	1	0.45	1	N	142	143	2	4.0	0.5	0.5	0.0	0.0	0.3	5.3
1	2018-01-01 00:59:19	2018-01-01 01:19:11	1	4.8	1	N	262	116	2	16.5	0.5	0.5	0.0	0.0	0.3	17.8
1	2018-01-01 00:59:19	2018-01-01 01:12:36	1	2.0	1	N	263	239	2	11.0	0.5	0.5	0.0	0.0	0.3	12.3
1	2018-01-01 00:59:19	2018-01-01 01:23:23	4	4.1	1	N	141	68	1	18.0	0.5	0.5	3.85	0.0	0.3	23.15
2	2018-01-01 00:59:19	2018-01-01 01:10:30	2	1.82	1	N	107	141	2	9.0	0.5	0.5	0.0	0.0	0.3	10.3
2	2018-01-01 00:59:20	2018-01-01 01:20:24	1	4.25	1	N	79	112	1	17.5	0.5	0.5	3.76	0.0	0.3	22.56
1	2018-01-01 00:59:20	2018-01-01 01:18:08	1	3.0	1	N	232	68	1	14.0	0.5	0.5	3.05	0.0	0.3	18.35
2	2018-01-01 00:59:20	2018-01-01 01:15:27	6	5.68	1	N	255	40	2	18.5	0.5	0.5	0.0	0.0	0.3	19.8
2	2018-01-01 00:59:20	2018-01-01 01:14:27	1	4.9	1	N	137	80	1	16.5	0.5	0.5	2.67	0.0	0.3	22.42
2	2018-01-01 00:59:21	2018-01-01 01:15:18	1	2.27	1	N	137	140	1	11.5	0.5	0.5	3.84	0.0	0.3	16.64
1	2018-01-01 00:59:21	2018-01-01 01:02:51	1	0.6	1	N	107	137	1	4.5	0.5	0.5	1.0	0.0	0.3	6.8
1	2018-01-01 00:59:21	2018-01-01 01:16:46	1	3.6	1	N	37	148	1	15.0	0.5	0.5	3.25	0.0	0.3	19.55
1	2018-01-01 00:59:21	2018-01-01 01:10:58	2	1.5	1	N	170	162	1	9.0	0.5	0.5	3.0	0.0	0.3	13.3
2	2018-01-01 00:59:21	2018-01-01 01:09:10	2	1.81	1	N	143	238	1	8.5	0.5	0.5	2.45	0.0	0.3	12.25
1	2018-01-01 00:59:22	2018-01-01 01:05:00	1	1.3	1	N	141	262	2	6.0	0.5	0.5	0.0	0.0	0.3	7.3
2	2018-01-01 00:59:22	2018-01-01 01:01:38	1	0.7	1	N	229	233	1	4.0	0.5	0.5	1.06	0.0	0.3	6.36
2	2018-01-01 00:59:23	2018-01-01 01:17:55	2	8.25	1	N	141	65	1	25.5	0.5	0.5	5.36	0.0	0.3	32.16
2	2018-01-01 00:59:23	2018-01-01 01:19:20	1	4.15	1	N	68	263	1	16.5	0.5	0.5	3.0	0.0	0.3	20.8
2	2018-01-01 00:59:23	2018-01-01 01:11:14	1	1.86	1	N	148	87	2	9.5	0.5	0.5	0.0	0.0	0.3	10.8
2	2018-01-01 00:59:23	2018-01-01 01:12:45	1	3.67	1	N	170	7	1	13.5	0.5	0.5	2.96	0.0	0.3	17.76
2	2018-01-01 00:59:23	2018-01-01 01:08:01	2	1.88	1	N	48	90	2	8.5	0.5	0.5	0.0	0.0	0.3	9.8
1	2018-01-01 00:59:23	2018-01-01 01:36:56	1	11.1	1	N	143	133	1	36.0	0.5	0.5	5.0	5.76	0.3	48.06
2	2018-01-01 00:59:23	2018-01-01 01:15:10	5	2.06	1	N	68	246	1	11.5	0.5	0.5	2.56	0.0	0.3	15.36
2	2018-01-01 00:59:23	2018-01-01 01:04:36	1	0.96	1	N	142	143	2	5.5	0.5	0.5	0.0	0.0	0.3	6.8
2	2018-01-01 00:59:24	2018-01-01 01:06:11	2	2.3	1	N	229	75	2	8.5	0.5	0.5	0.0	0.0	0.3	9.8
2	2018-01-01 00:59:24	2018-01-01 01:15:19	1	9.69	1	N	80	227	1	27.5	0.5	0.5	7.2	0.0	0.3	36.0
1	2018-01-01 00:59:24	2018-01-01 01:07:34	1	0.8	1	N	68	90	1	6.5	0.5	0.5	1.0	0.0	0.3	8.8
2	2018-01-01 00:59:24	2018-01-01 01:18:32	1	5.67	1	N	79	181	1	20.0	0.5	0.5	4.26	0.0	0.3	25.56
1	2018-01-01 00:59:25	2018-01-01 01:24:42	1	3.8	1	N	24	262	2	18.0	0.5	0.5	0.0	0.0	0.3	19.3
2	2018-01-01 00:59:25	2018-01-01 01:02:40	1	0.52	1	N	90	68	2	4.5	0.5	0.5	0.0	0.0	0.3	5.8
2	2018-01-01 00:59:25	2018-01-01 01:14:01	1	3.59	1	N	263	168	2	14.0	0.5	0.5	0.0	0.0	0.3	15.3
2	2018-01-01 00:59:25	2018-01-01 01:28:54	1	5.8	1	N	107	106	1	23.0	0.5	0.5	3.0	0.0	0.3	27.3
1	2018-01-01 00:59:25	2018-01-01 01:14:28	1	1.5	1	N	142	229	1	10.5	0.5	0.5	2.35	0.0	0.3	14.15
1	2018-01-01 00:59:26	2018-01-01 01:07:44	1	1.7	1	N	151	236	3	8.0	0.5	0.5	0.0	0.0	0.3	9.3
2	2018-01-01 00:59:26	2018-01-01 01:51:08	5	9.95	1	N	230	61	2	39.0	0.5	0.5	0.0	0.0	0.3	40.3
1	2018-01-01 00:59:26	2018-01-01 01:10:16	1	1.6	1	N	163	233	1	9.0	0.5	0.5	2.05	0.0	0.3	12.35
2	2018-01-01 00:59:27	2018-01-01 01:19:22	1	2.57	1	N	151	262	2	14.5	0.5	0.5	0.0	0.0	0.3	15.8
1	2018-01-01 00:59:27	2018-01-01 01:21:33	1	3.4	1	N	232	68	2	16.0	0.5	0.5	0.0	0.0	0.3	17.3
2	2018-01-01 00:59:27	2018-01-01 01:13:06	3	3.97	1	N	263	224	1	15.0	0.5	0.5	4.08	0.0	0.3	20.38
2	2018-01-01 00:59:27	2018-01-01 01:16:58	1	2.54	1	N	234	229	2	12.5	0.5	0.5	0.0	0.0	0.3	13.8
1	2018-01-01 00:59:27	2018-01-01 01:40:12	1	7.6	1	N	148	238	1	32.0	0.5	0.5	6.65	0.0	0.3	39.95
2	2018-01-01 00:59:27	2018-01-01 01:13:44	5	3.36	1	N	163	145	1	13.0	0.5	0.5	2.86	0.0	0.3	17.16
2	2018-01-01 00:59:27	2018-01-01 01:00:59	4	0.42	1	N	151	151	1	3.5	0.5	0.5	2.0	0.0	0.3	6.8
2	2018-01-01 00:59:27	2018-01-01 01:16:53	4	2.65	1	N	48	141	1	13.0	0.5	0.5	2.86	0.0	0.3	17.16
2	2018-01-01 00:59:28	2018-01-01 01:09:47	1	1.75	1	N	262	141	2	8.5	0.5	0.5	0.0	0.0	0.3	9.8
1	2018-01-01 00:59:28	2018-01-01 01:05:02	1	1.1	1	N	239	238	1	6.0	0.5	0.5	1.5	0.0	0.3	8.8
2	2018-01-01 00:59:28	2018-01-01 01:08:14	1	1.6	1	N	170	90	1	8.0	0.5	0.5	1.0	0.0	0.3	10.3
2	2018-01-01 00:59:28	2018-01-01 01:21:19	6	2.62	1	N	113	246	1	15.0	0.5	0.5	5.0	0.0	0.3	21.3
2	2018-01-01 00:59:28	2018-01-01 01:11:47	5	2.68	1	N	43	41	1	11.5	0.5	0.5	0.0	0.0	0.3	12.8
1	2018-01-01 00:59:28	2018-01-01 01:05:46	1	1.5	1	N	24	239	2	7.0	0.5	0.5	0.0	0.0	0.3	8.3
2	2018-01-01 00:59:28	2018-01-01 01:00:52	1	0.18	1	N	142	143	2	3.0	0.5	0.5	0.0	0.0	0.3	4.3
2	2018-01-01 00:59:28	2018-01-01 01:08:28	1	3.2	1	N	233	75	2	10.5	0.5	0.5	0.0	0.0	0.3	11.8
2	2018-01-01 00:59:29	2018-01-01 01:12:25	2	1.8	1	N	249	224	1	10.0	0.5	0.5	2.26	0.0	0.3	13.56
2	2018-01-01 00:59:29	2018-01-01 01:17:49	1	2.83	1	N	90	141	1	13.5	0.5	0.5	4.44	0.0	0.3	19.24
2	2018-01-01 00:59:29	2018-01-01 01:13:22	6	2.3	1	N	107	141	1	11.0	0.5	0.5	2.46	0.0	0.3	14.76
2	2018-01-01 00:59:29	2018-01-01 01:14:22	1	1.87	1	N	79	170	1	10.5	0.5	0.5	1.0	0.0	0.3	12.8
2	2018-01-01 00:59:29	2018-01-01 01:22:31	1	2.45	1	N	234	229	1	15.5	0.5	0.5	1.68	0.0	0.3	18.48
1	2018-01-01 00:59:29	2018-01-01 01:25:33	1	12.1	1	N	143	32	2	35.5	0.5	0.5	0.0	0.0	0.3	36.8
2	2018-01-01 00:59:29	2018-01-01 01:10:14	1	2.16	1	N	239	24	1	10.0	0.5	0.5	2.26	0.0	0.3	13.56
1	2018-01-01 00:59:29	2018-01-01 01:15:30	1	3.9	1	N	79	112	1	15.5	0.5	0.5	3.35	0.0	0.3	20.15
1	2018-01-01 00:59:29	2018-01-01 01:15:16	1	2.6	1	N	48	141	1	12.5	0.5	0.5	2.75	0.0	0.3	16.55
1	2018-01-01 00:59:30	2018-01-01 01:14:15	2	2.0	1	N	231	113	2	11.0	0.5	0.5	0.0	0.0	0.3	12.3
2	2018-01-01 00:59:30	2018-01-01 01:29:35	3	4.85	1	N	48	88	2	22.0	0.5	0.5	0.0	0.0	0.3	23.3
2	2018-01-01 00:59:31	2018-01-01 01:06:17	3	1.57	1	N	4	232	2	7.5	0.5	0.5	0.0	0.0	0.3	8.8
2	2018-01-01 00:59:31	2018-01-01 01:05:51	1	1.67	1	N	114	261	1	7.0	0.5	0.5	2.49	0.0	0.3	10.79
1	2018-01-01 00:59:31	2018-01-01 01:09:39	2	1.8	1	N	151	263	1	9.0	0.5	0.5	1.5	0.0	0.3	11.8
2	2018-01-01 00:59:31	2018-01-01 01:14:01	1	1.93	1	N	249	107	1	10.5	0.5	0.5	2.36	0.0	0.3	14.16
2	2018-01-01 00:59:32	2018-01-01 01:31:25	3	4.38	1	N	79	143	1	21.0	0.5	0.5	4.46	0.0	0.3	26.76
1	2018-01-01 00:59:32	2018-01-01 01:13:53	2	1.5	1	N	234	148	1	10.0	0.5	0.5	1.13	0.0	0.3	12.43
2	2018-01-01 00:59:32	2018-01-01 01:03:26	1	0.74	1	N	4	79	1	5.0	0.5	0.5	1.58	0.0	0.3	7.88
2	2018-01-01 00:59:32	2018-01-01 01:19:48	1	5.47	1	N	162	129	2	19.0	0.5	0.5	0.0	0.0	0.3	20.3
2	2018-01-01 00:59:32	2018-01-01 01:13:47	2	2.34	1	N	68	162	1	11.5	0.5	0.5	0.0	0.0	0.3	12.8
2	2018-01-01 00:59:32	2018-01-01 01:19:29	1	3.99	1	N	161	151	2	16.0	0.5	0.5	0.0	0.0	0.3	17.3
1	2018-01-01 00:59:33	2018-01-01 01:05:34	2	1.1	1	N	238	239	1	6.5	0.5	0.5	1.95	0.0	0.3	9.75
1	2018-01-01 00:59:33	2018-01-01 00:59:42	2	0.0	1	N	90	90	1	2.5	0.5	0.5	13.0	0.0	0.3	16.8
1	2018-01-01 00:59:33	2018-01-01 01:30:01	1	13.3	1	N	79	14	1	38.0	0.5	0.5	7.85	0.0	0.3	47.15
2	2018-01-01 00:59:33	2018-01-01 01:19:50	1	3.24	1	N	246	231	2	15.5	0.5	0.5	0.0	0.0	0.3	16.8
2	2018-01-01 00:59:33	2018-01-01 01:28:44	1	7.68	1	N	238	112	1	25.5	0.5	0.5	6.7	0.0	0.3	33.5
2	2018-01-01 00:59:33	2018-01-01 01:21:15	1	3.78	1	N	158	162	2	16.5	0.5	0.5	0.0	0.0	0.3	17.8
2	2018-01-01 00:59:33	2018-01-01 01:10:17	5	2.49	1	N	236	143	1	10.5	0.5	0.5	2.36	0.0	0.3	14.16
2	2018-01-01 00:59:33	2018-01-02 00:54:53	1	3.23	1	N	231	170	1	12.0	0.5	0.5	2.0	0.0	0.3	15.3
1	2018-01-01 00:59:33	2018-01-01 01:10:57	1	2.3	1	N	264	264	1	10.0	0.5	0.5	2.25	0.0	0.3	13.55
2	2018-01-01 00:59:33	2018-01-01 01:18:58	1	2.41	1	N	90	162	1	13.5	0.5	0.5	2.0	0.0	0.3	16.8
1	2018-01-01 00:59:34	2018-01-01 01:14:31	1	0.4	1	N	161	170	2	9.5	0.5	0.5	0.0	0.0	0.3	10.8
2	2018-01-01 00:59:34	2018-01-01 01:09:54	1	1.27	1	N	125	249	1	8.0	0.5	0.5	1.4	0.0	0.3	12.65
1	2018-01-01 00:59:34	2018-01-01 01:05:30	1	1.7	1	N	263	162	2	7.5	0.5	0.5	0.0	0.0	0.3	8.8
1	2018-01-01 00:59:35	2018-01-01 01:15:03	2	4.8	1	N	231	40	1	16.5	0.5	0.5	3.55	0.0	0.3	21.35
2	2018-01-01 00:59:35	2018-01-01 01:16:13	1	7.25	1	N	256	257	2	22.0	0.5	0.5	0.0	0.0	0.3	23.3
2	2018-01-01 00:59:35	2018-01-01 01:15:37	2	2.92	1	N	236	170	1	13.0	0.5	0.5	2.5	0.0	0.3	16.8
2	2018-01-01 00:59:36	2018-01-01 01:15:43	1	1.09	1	N	234	161	2	9.5	0.5	0.5	0.0	0.0	0.3	10.8
1	2018-01-01 00:59:36	2018-01-01 01:04:14	1	0.8	1	N	238	142	2	5.0	0.5	0.5	0.0	0.0	0.3	6.3
2	2018-01-01 00:59:36	2018-01-01 01:17:56	4	3.51	1	N	263	48	2	14.5	0.5	0.5	0.0	0.0	0.3	15.8
1	2018-01-01 00:59:36	2018-01-01 01:23:58	1	4.5	1	N	143	42	1	19.0	0.5	0.5	6.0	0.0	0.3	26.3
2	2018-01-01 00:59:36	2018-01-01 01:08:09	5	2.26	1	N	24	236	2	9.0	0.5	0.5	0.0	0.0	0.3	10.3
1	2018-01-01 00:59:36	2018-01-01 01:00:53	2	0.3	1	N	24	151	2	3.0	0.5	0.5	0.0	0.0	0.3	4.3
1	2018-01-01 00:59:36	2018-01-01 01:06:21	1	1.3	1	N	43	162	2	6.5	0.5	0.5	0.0	0.0	0.3	7.8
2	2018-01-01 00:59:36	2018-01-01 01:05:51	1	0.87	1	N	164	107	1	6.0	0.5	0.5	1.0	0.0	0.3	8.3
2	2018-01-01 00:59:36	2018-01-01 01:15:09	2	2.78	1	N	211	170	2	12.5	0.5	0.5	0.0	0.0	0.3	13.8
2	2018-01-01 00:59:36	2018-01-01 01:18:39	1	3.02	1	N	113	229	2	14.0	0.5	0.5	0.0	0.0	0.3	15.3
2	2018-01-01 00:59:36	2018-01-01 01:46:16	1	11.86	1	N	142	62	2	40.5	0.5	0.5	0.0	0.0	0.3	41.8
2	2018-01-01 00:59:37	2018-01-01 01:04:46	1	0.75	1	N	237	237	1	5.5	0.5	0.5	1.36	0.0	0.3	8.16
2	2018-01-01 00:59:37	2018-01-01 01:05:53	3	0.91	1	N	246	48	1	6.0	0.5	0.5	2.19	0.0	0.3	9.49
1	2018-01-01 00:59:37	2018-01-01 01:15:17	4	0.4	1	N	161	170	2	10.0	0.5	0.5	0.0	0.0	0.3	11.3
1	2018-01-01 00:59:37	2018-01-01 01:06:35	2	1.2	1	N	164	43	2	6.5	0.5	0.5	0.0	0.0	0.3	7.8
1	2018-01-01 00:59:37	2018-01-01 01:18:58	1	2.6	1	N	161	79	2	13.5	0.5	0.5	0.0	0.0	0.3	14.8
2	2018-01-01 00:59:37	2018-01-01 01:05:24	1	0.86	1	N	143	239	1	6.0	0.5	0.5	1.2	0.0	0.3	8.5
2	2018-01-01 00:59:38	2018-01-01 01:12:58	1	3.39	1	N	232	162	1	13.5	0.5	0.5	2.96	0.0	0.3	17.76
2	2018-01-01 00:59:38	2018-01-01 01:04:11	1	0.9	1	N	125	45	2	5.5	0.5	0.5	0.0	0.0	0.3	6.8
2	2018-01-01 00:59:38	2018-01-01 01:04:39	2	0.67	1	N	239	238	1	5.5	0.5	0.5	1.02	0.0	0.3	7.82
2	2018-01-01 00:59:38	2018-01-01 01:02:10	5	0.74	1	N	237	236	1	4.5	0.5	0.5	1.16	0.0	0.3	6.96
2	2018-01-01 00:59:38	2018-01-01 01:07:52	1	1.03	1	N	90	107	1	7.0	0.5	0.5	5.08	0.0	0.3	13.38
1	2018-01-01 00:59:38	2018-01-01 01:16:15	1	2.8	1	N	143	249	1	13.0	0.5	0.5	0.0	0.0	0.3	14.3
1	2018-01-01 00:59:39	2018-01-01 01:09:16	4	1.8	1	N	48	239	1	8.5	0.5	0.5	1.8	0.0	0.3	11.6
2	2018-01-01 00:59:39	2018-01-01 01:18:22	1	2.54	1	N	143	233	2	13.5	0.5	0.5	0.0	0.0	0.3	14.8
2	2018-01-01 00:59:39	2018-01-01 01:18:09	6	3.12	1	N	48	224	2	14.0	0.5	0.5	0.0	0.0	0.3	15.3
2	2018-01-01 00:59:39	2018-01-01 01:02:03	2	0.42	1	N	233	137	1	3.5	0.5	0.5	1.2	0.0	0.3	6.0
1	2018-01-01 00:59:39	2018-01-01 01:07:13	1	0.8	1	N	4	148	2	5.5	0.5	0.5	0.0	0.0	0.3	6.8
2	2018-01-01 00:59:39	2018-01-01 01:36:22	3	9.39	1	N	50	40	1	32.5	0.5	0.5	0.0	0.0	0.3	33.8
1	2018-01-01 00:59:40	2018-01-01 01:05:54	1	1.0	1	N	234	68	1	6.0	0.5	0.5	0.5	0.0	0.3	7.8
1	2018-01-01 00:59:40	2018-01-01 01:25:09	2	5.4	1	N	231	143	2	20.0	0.5	0.5	0.0	0.0	0.3	21.3
2	2018-01-01 00:59:40	2018-01-01 01:34:17	6	6.58	1	N	50	129	2	26.5	0.5	0.5	0.0	0.0	0.3	27.8
1	2018-01-01 00:59:40	2018-01-01 01:08:50	1	1.0	1	N	164	170	1	7.0	0.5	0.5	1.65	0.0	0.3	9.95
1	2018-01-01 00:59:40	2018-01-01 01:17:28	1	1.6	1	N	142	48	1	12.0	0.5	0.5	2.65	0.0	0.3	15.95
2	2018-01-01 00:59:40	2018-01-01 01:37:06	3	8.44	1	N	186	36	1	31.0	0.5	0.5	4.5	0.0	0.3	36.8
2	2018-01-01 00:59:41	2018-01-01 02:08:11	6	16.9	1	N	48	91	1	58.0	0.5	0.5	0.0	0.0	0.3	59.3
2	2018-01-01 00:59:41	2018-01-01 01:22:26	1	4.17	1	N	231	229	1	17.5	0.5	0.5	3.76	0.0	0.3	22.56
2	2018-01-01 00:59:41	2018-01-01 01:26:25	1	4.58	1	N	264	264	1	19.5	0.5	0.5	4.16	0.0	0.3	24.96
1	2018-01-01 00:59:41	2018-01-01 01:19:07	1	2.6	1	N	170	261	2	13.5	0.5	0.5	0.0	0.0	0.3	14.8
1	2018-01-01 00:59:41	2018-01-01 01:03:30	1	0.8	1	N	141	263	1	5.0	0.5	0.5	0.88	0.0	0.3	7.18
2	2018-01-01 00:59:42	2018-01-01 01:04:44	1	1.12	1	N	263	75	1	6.0	0.5	0.5	2.19	0.0	0.3	9.49
2	2018-01-01 00:59:42	2018-01-01 01:24:41	1	10.18	1	N	90	127	1	31.0	0.5	0.5	8.08	0.0	0.3	40.38
1	2018-01-01 00:59:42	2018-01-01 01:30:15	1	9.0	1	N	79	89	1	31.0	0.5	0.5	9.65	0.0	0.3	41.95
1	2018-01-01 00:59:42	2018-01-01 01:08:13	1	2.0	1	N	229	262	1	8.5	0.5	0.5	1.47	0.0	0.3	11.27
2	2018-01-01 00:59:43	2018-01-01 01:15:07	1	1.9	1	N	48	233	1	11.0	0.5	0.5	2.46	0.0	0.3	14.76
1	2018-01-01 00:59:43	2018-01-01 01:08:29	1	2.0	1	N	74	263	1	8.5	0.5	0.5	1.95	0.0	0.3	11.75
2	2018-01-01 00:59:43	2018-01-01 01:05:50	3	1.35	1	N	113	68	2	6.5	0.5	0.5	0.0	0.0	0.3	7.8
1	2018-01-01 00:59:43	2018-01-01 01:02:51	1	0.7	1	N	45	232	1	4.5	0.5	0.5	0.0	0.0	0.3	5.8
2	2018-01-01 00:59:43	2018-01-01 01:07:26	1	1.34	1	N	113	164	1	7.0	0.5	0.5	1.66	0.0	0.3	9.96
1	2018-01-01 00:59:43	2018-01-01 01:03:53	1	0.6	1	N	74	74	1	5.0	0.5	0.5	1.25	0.0	0.3	7.55
2	2018-01-01 00:59:43	2018-01-01 01:13:28	1	1.57	1	N	186	48	2	10.0	0.5	0.5	0.0	0.0	0.3	11.3
1	2018-01-01 00:59:43	2018-01-01 01:16:16	1	3.0	1	N	233	146	2	14.5	0.5	0.5	0.0	0.0	0.3	15.8
1	2018-01-01 00:59:43	2018-01-01 01:09:43	1	2.3	1	N	263	137	2	9.5	0.5	0.5	0.0	0.0	0.3	10.8
2	2018-01-01 00:59:43	2018-01-01 01:07:12	1	1.2	1	N	239	236	1	7.0	0.5	0.5	2.0	0.0	0.3	10.3
1	2018-01-01 00:59:44	2018-01-01 01:04:14	2	0.9	1	N	140	237	1	5.0	0.5	0.5	2.0	0.0	0.3	8.3
2	2018-01-01 00:59:44	2018-01-01 01:16:34	1	3.1	1	N	65	62	1	13.5	0.5	0.5	3.7	0.0	0.3	18.5
1	2018-01-01 00:59:44	2018-01-01 01:22:33	2	1.6	1	N	170	107	1	14.5	0.5	0.5	0.2	0.0	0.3	16.0
1	2018-01-01 00:59:44	2018-01-01 01:17:48	1	2.7	1	N	164	50	1	13.0	0.5	0.5	2.85	0.0	0.3	17.15
1	2018-01-01 00:59:44	2018-01-01 01:03:47	1	0.7	1	N	140	141	2	5.0	0.5	0.5	0.0	0.0	0.3	6.3
1	2018-01-01 00:59:44	2018-01-01 01:15:13	1	5.9	1	N	87	141	1	18.5	0.5	0.5	1.98	0.0	0.3	21.78
2	2018-01-01 00:59:44	2018-01-01 01:02:08	1	0.4	1	N	238	238	1	4.0	0.5	0.5	1.0	0.0	0.3	6.3
2	2018-01-01 00:59:45	2018-01-01 01:05:58	1	0.82	1	N	79	79	1	6.0	0.5	0.5	1.82	0.0	0.3	9.12
2	2018-01-01 00:59:46	2018-01-01 01:04:23	1	0.72	1	N	236	262	2	5.5	0.5	0.5	0.0	0.0	0.3	6.8
1	2018-01-01 00:59:46	2018-01-01 01:24:26	2	4.2	1	N	142	125	2	18.5	0.5	0.5	0.0	0.0	0.3	19.8
2	2018-01-01 00:59:46	2018-01-01 01:19:11	1	3.57	1	N	158	143	1	14.5	0.5	0.5	1.2	0.0	0.3	17.0
1	2018-01-01 00:59:46	2018-01-01 01:12:52	1	1.7	1	N	113	232	1	10.0	0.5	0.5	2.25	0.0	0.3	13.55
2	2018-01-01 00:59:46	2018-01-01 01:13:49	1	2.84	1	N	50	234	2	12.0	0.5	0.5	0.0	0.0	0.3	13.3
2	2018-01-01 00:59:47	2018-01-01 01:27:31	5	1.67	1	N	229	234	2	17.0	0.5	0.5	0.0	0.0	0.3	18.3
1	2018-01-01 00:59:47	2018-01-01 01:08:57	1	1.6	1	N	262	239	2	8.5	0.5	0.5	0.0	0.0	0.3	9.8
1	2018-01-01 00:59:47	2018-01-01 01:12:27	1	2.1	1	N	262	239	1	10.5	0.5	0.5	2.35	0.0	0.3	14.15
2	2018-01-01 00:59:47	2018-01-01 01:16:29	1	3.3	1	N	48	161	2	13.5	0.5	0.5	0.0	0.0	0.3	14.8
2	2018-01-01 00:59:47	2018-01-01 01:13:29	1	1.64	1	N	164	234	1	10.0	0.5	0.5	0.08	0.0	0.3	11.38
2	2018-01-01 00:59:47	2018-01-01 01:25:29	1	1.52	1	N	43	164	1	15.5	0.5	0.5	5.04	0.0	0.3	21.84
2	2018-01-01 00:59:48	2018-01-01 01:05:41	1	1.56	1	N	107	229	1	6.5	0.5	0.5	1.56	0.0	0.3	9.36
2	2018-01-01 00:59:48	2018-01-01 01:32:17	1	5.22	1	N	239	113	1	22.5	0.5	0.5	7.14	0.0	0.3	30.94
1	2018-01-01 00:59:48	2018-01-01 01:05:02	2	0.8	1	N	262	140	2	5.5	0.5	0.5	0.0	0.0	0.3	6.8
1	2018-01-01 00:59:48	2018-01-01 01:03:49	4	0.7	1	N	246	246	2	5.0	0.5	0.5	0.0	0.0	0.3	6.3
2	2018-01-01 00:59:48	2018-01-01 01:05:55	3	1.37	1	N	142	239	1	6.5	0.5	0.5	1.56	0.0	0.3	9.36
1	2018-01-01 00:59:49	2018-01-01 01:16:35	1	2.7	1	N	148	162	2	13.0	0.5	0.5	0.0	0.0	0.3	14.3
1	2018-01-01 00:59:49	2018-01-01 01:07:10	1	0.9	1	N	90	164	1	6.0	0.5	0.5	1.45	0.0	0.3	8.75
1	2018-01-01 00:59:50	2018-01-01 01:17:50	1	1.3	1	N	161	170	1	11.5	0.5	0.5	2.0	0.0	0.3	14.8
2	2018-01-01 00:59:50	2018-01-01 01:06:35	3	0.42	1	N	48	68	1	5.5	0.5	0.5	0.0	0.0	0.3	6.8
2	2018-01-01 00:59:50	2018-01-01 01:08:02	1	1.0	1	N	234	170	1	7.0	0.5	0.5	1.66	0.0	0.3	9.96
1	2018-01-01 00:59:50	2018-01-01 01:08:07	1	0.9	1	N	170	233	2	7.0	0.5	0.5	0.0	0.0	0.3	8.3
1	2018-01-01 00:59:50	2018-01-01 01:08:13	1	1.1	1	N	186	246	1	7.0	0.5	0.5	1.65	0.0	0.3	9.95
2	2018-01-01 00:59:50	2018-01-01 01:06:24	2	1.44	1	N	113	231	1	7.0	0.5	0.5	1.66	0.0	0.3	9.96
2	2018-01-01 00:59:51	2018-01-01 01:19:17	6	1.13	1	N	234	158	1	12.0	0.5	0.5	2.66	0.0	0.3	15.96
2	2018-01-01 00:59:51	2018-01-01 01:11:18	1	1.72	1	N	100	237	1	9.5	0.5	0.5	2.7	0.0	0.3	13.5
1	2018-01-01 00:59:51	2018-01-01 01:44:56	1	7.0	1	N	68	223	3	32.0	0.5	0.5	0.0	0.0	0.3	33.3
2	2018-01-01 00:59:52	2018-01-01 01:05:32	1	0.92	1	N	263	141	1	6.0	0.5	0.5	1.0	0.0	0.3	8.3
2	2018-01-01 00:59:52	2018-01-01 01:04:43	5	0.6	1	N	68	90	1	5.0	0.5	0.5	0.0	0.0	0.3	6.3
1	2018-01-01 00:59:52	2018-01-01 01:08:54	1	0.7	1	N	142	163	2	7.0	0.5	0.5	0.0	0.0	0.3	8.3
1	2018-01-01 00:59:52	2018-01-01 01:31:15	2	3.5	1	N	164	249	1	20.5	0.5	0.5	5.45	0.0	0.3	27.25
2	2018-01-01 00:59:52	2018-01-01 01:06:38	1	0.97	1	N	148	224	2	6.5	0.5	0.5	0.0	0.0	0.3	7.8
2	2018-01-01 00:59:53	2018-01-01 01:14:14	2	2.42	1	N	137	262	1	11.5	0.5	0.5	2.0	0.0	0.3	14.8
1	2018-01-01 00:59:53	2018-01-01 01:09:51	1	1.4	1	N	107	158	2	8.5	0.5	0.5	0.0	0.0	0.3	9.8
2	2018-01-01 00:59:53	2018-01-01 01:10:48	2	2.72	1	N	236	166	1	10.5	0.5	0.5	2.36	0.0	0.3	14.16
2	2018-01-01 00:59:53	2018-01-01 01:03:21	1	0.65	1	N	141	263	1	4.5	0.5	0.5	1.16	0.0	0.3	6.96
2	2018-01-01 00:59:53	2018-01-01 01:11:38	1	2.1	1	N	158	164	2	10.0	0.5	0.5	0.0	0.0	0.3	11.3
1	2018-01-01 00:59:53	2018-01-01 01:02:36	1	0.6	1	N	223	223	3	4.5	0.5	0.5	0.0	0.0	0.3	5.8
